instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,64,-11824.657382,-11535.368027,-11800.213600,-9169.857186,-8675.208947,-8674.342607,40.591215,41.144243,54.817454,55.812609,2033,76357,3600.000000,64,2,93,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,Farkas,64,-11760.250642,-11460.072151,-11736.780179,-9169.281105,-8671.596654,-8670.785287,0.429431,0.968304,13.584051,13.912731,959,55488,3600.000000,64,2,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
2,0,Farkas,64,-11818.436351,-11527.538303,-11794.255040,-9132.203685,-8669.109833,-8668.514810,0.424614,0.925463,13.157125,13.255899,1741,61930,3600.000000,64,2,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
3,0,Farkas,64,-12750.833604,-12460.533606,-12726.378305,-10047.124143,-9564.951781,-9564.061363,0.432626,0.958572,11.256690,11.338974,830,41737,3600.000000,64,2,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
4,0,Farkas,64,-12343.464022,-12054.369520,-12319.020241,-9670.080512,-9194.623791,-9193.759659,0.433437,0.914463,12.829148,12.958872,982,50027,3600.000000,64,2,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
