instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,64,326.924434,328.985040,327.545646,335.679822,375.498095,375.498095,71.068086,73.852363,75.801360,119.324858,757,43829,3600.000000,89,33,33,GUROBI,1,74,0,0,0,0,0,0,0,0,0
1,0,Farkas,64,326.924434,328.985040,327.545646,335.928156,375.498095,375.498095,2.391493,5.620711,68.629916,68.639967,784,64913,3600.000000,89,33,0,GUROBI,1,74,0,0,0,0,0,0,0,0,0
2,0,Farkas,64,326.924434,328.985040,327.545646,335.928156,375.494386,375.498095,2.395353,5.567601,8.591229,66.671103,763,68098,3600.000000,89,33,0,GUROBI,1,74,0,0,0,0,0,0,0,0,0
3,0,Farkas,64,326.924434,328.985040,327.545646,335.928156,375.498095,375.498095,2.415982,5.607022,63.002103,63.010399,752,60353,3600.000000,89,33,0,GUROBI,1,74,0,0,0,0,0,0,0,0,0
