instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,4,12123.530222,12126.190379,12124.656832,12124.843559,12159.422900,12159.922890,400.041245,400.848434,405.599969,405.969381,449,1686,3600.000000,4,17,17,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,Basis,4,11167.785732,11167.785732,11167.785732,12124.843559,12158.833475,12159.492836,0.835818,1.692341,6.410583,6.444968,439,1824,3600.000000,4,17,0,GUROBI,1,0,0,0,0,17,0,0,0,0,1
2,0,Basis,4,9010.697875,9010.697875,9010.697875,12124.843559,12159.446661,12160.163856,0.935444,1.697255,12.710618,12.713297,576,3117,3600.000000,4,17,0,GUROBI,1,0,0,0,0,17,0,0,0,0,1
3,0,Basis,4,9177.694277,9177.694277,9177.694277,12130.069220,12159.328459,12159.492836,0.745608,1.495628,3.104270,3.122043,110,582,3600.000000,4,17,0,GUROBI,1,0,0,0,4,17,0,0,0,0,1
4,0,Basis,4,11204.630859,11204.630859,11204.630859,12124.843559,12159.409850,12159.492836,0.745485,1.571101,6.576769,6.963084,425,1951,3600.000000,4,17,0,GUROBI,1,0,0,0,0,17,0,0,0,0,1
5,0,Basis,4,9182.490169,9182.490169,9182.490169,12124.843559,12159.421915,12159.492836,0.766696,1.556909,3.467460,3.746647,138,974,3600.000000,4,17,0,GUROBI,1,0,0,0,0,17,0,0,0,0,1
