instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,4,-2501.144925,-2501.144925,-2501.144925,-1770.986764,454.864703,454.864697,2.486615,3.724278,5.428595,5.428838,1003,14964,3600.000000,4,20,20,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,Basis,4,-7525.931641,-7525.931641,-7525.931641,-4534.384780,-4032.670113,-4032.670113,0.091259,0.624182,1.088571,1.097215,247,4367,3600.000000,4,20,0,GUROBI,1,2,2,0,2,20,0,0,0,0,1
2,0,Basis,4,-8952.405175,-8952.405175,-8952.405175,-8347.630781,-7713.870882,-7713.870883,0.053084,0.675322,1.299495,1.349169,520,6031,3600.000000,4,20,0,GUROBI,1,0,0,0,4,20,0,0,0,0,1
3,0,Basis,4,-259.684825,-259.684825,-259.684825,524.786740,567.442227,567.441823,0.141445,0.611849,0.714398,0.737631,83,2324,3600.000000,4,20,0,GUROBI,1,3,3,0,1,20,0,0,0,0,1
4,0,Basis,4,-3324.610062,-3324.610062,-3324.610062,-2432.552354,-2180.867600,-2180.867600,0.038663,0.806575,2.043945,2.152511,804,10814,3600.000000,4,20,0,GUROBI,1,0,0,0,4,20,0,0,0,0,1
5,0,Basis,4,-12369.019500,-12369.019500,-12369.019500,-8585.087113,-7848.088119,-7848.088125,0.056739,0.809406,1.803856,1.805090,941,7663,3600.000000,4,20,0,GUROBI,1,2,2,0,2,20,0,0,0,0,1
