instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,4,-61651.227098,-61298.095431,-61298.095431,-54588.953514,-52301.000000,-52301.000000,1.091143,1.297483,1.456160,2.943923,953,11810,3600.000000,4,2,75,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,New,4,-61654.526906,-61301.627461,-61301.627461,-54578.013563,-52301.000000,-52301.000000,0.185062,0.388258,2.917856,2.918054,1688,26174,3600.000000,4,2,75,GUROBI,1,0,0,0,0,0,0,0,0,0,0
2,0,New,4,-61654.017180,-61300.885513,-61300.885513,-54584.037534,-52305.348561,-52301.000000,0.184629,0.392718,3.767878,4.502744,2962,57195,3600.000000,4,2,75,GUROBI,1,0,0,0,0,0,0,0,0,0,0
3,0,New,4,-61647.684754,-61294.553087,-61294.553087,-54582.387901,-52301.000000,-52301.000000,0.185174,0.392625,2.777426,2.979831,1469,23238,3600.000000,4,2,75,GUROBI,1,0,0,0,0,0,0,0,0,0,0
4,0,New,4,-61654.502086,-61301.370419,-61301.370419,-54598.287950,-52301.000000,-52301.000000,0.188015,0.393625,2.723135,2.783262,850,8822,3600.000000,4,2,75,GUROBI,1,0,0,0,0,0,0,0,0,0,0
