instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,4,917.000000,917.000000,917.000000,924.000000,924.000000,924.000000,5020.236624,5020.920830,5020.236624,5020.971391,1,3994,3600.000000,4,1,160,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,Matrix,4,917.000000,917.000000,917.000000,924.000000,924.000000,924.000000,0.179288,0.969397,0.179288,1.036296,1,4947,3600.000000,4,1,0,GUROBI,1,0,0,0,0,1,0,0,1,0,0
2,0,Matrix,4,917.000000,917.000000,917.000000,922.000000,924.000000,924.000000,0.042975,1.014622,0.042975,1.045318,1,4763,3600.000000,4,1,0,GUROBI,1,0,0,0,3,0,0,0,1,0,0
3,0,Matrix,4,917.000000,917.000000,917.000000,924.000000,924.000000,924.000000,0.057682,0.651521,0.057682,0.713688,1,4712,3600.000000,4,1,0,GUROBI,1,0,0,0,4,0,0,0,1,0,0
4,0,Matrix,4,917.000000,917.000000,917.000000,924.000000,924.000000,924.000000,0.189549,0.698373,0.189549,0.742668,1,3839,3600.000000,4,1,0,GUROBI,1,0,0,0,2,1,0,0,1,0,0
