instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,None,4,34.289167,34.289167,34.289167,35.981319,37.000000,37.000000,0.000010,0.575002,0.611468,0.613176,35,867,3600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,None,4,33.628077,33.628077,33.628077,35.818255,37.000000,37.000000,0.000001,0.156560,0.000001,0.158003,1,395,3600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
2,0,None,4,35.110254,35.110254,35.110254,38.136238,40.000000,40.000000,0.000002,0.184165,0.339798,0.420326,135,922,3600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
3,0,None,4,34.788616,34.788616,34.788616,36.634429,38.000000,38.000000,0.000001,0.326583,0.000001,0.329198,2,445,3600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
4,0,None,4,34.028542,34.028542,34.028542,35.773461,38.000000,38.000000,0.000002,0.265462,0.368874,0.847422,350,3941,3600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
