instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,64,-4632.298153,-4629.688960,-4629.739257,-4629.820010,-4607.140202,-4606.679610,1.772287,1.829216,45.668609,303.140401,1336035,6099931,3600.000000,88,17,17,GUROBI,1,75,0,0,0,0,0,0,0,0,0
1,0,Matrix,64,-4628.667162,-4626.893844,-4628.203003,-4627.722173,-4604.833589,-4604.373375,0.082280,0.151354,10.214791,138.379181,639407,2845747,3600.000000,88,17,0,GUROBI,1,75,0,0,0,0,0,0,1,0,0
2,0,Matrix,64,-4633.823148,-4631.839746,-4633.394038,-4633.402574,-4607.208226,-4606.747589,0.084029,0.133609,135.402095,402.799225,2018469,8087203,3600.000000,88,17,0,GUROBI,1,75,0,0,0,0,0,0,1,0,0
3,0,Matrix,64,-4630.165060,-4629.460402,-4630.003595,-4629.554545,-4608.140359,-4607.679610,0.087079,0.159732,138.995124,204.114462,945973,4121595,3600.000000,88,17,0,GUROBI,1,75,0,0,0,0,0,0,1,0,0
4,0,Matrix,64,-4637.262386,-4635.311911,-4635.984043,-4635.909328,-4610.834398,-4610.373375,0.073693,0.179673,254.106537,441.673706,2045786,8986248,3600.000000,88,17,0,GUROBI,1,75,0,0,0,0,0,0,1,0,0
5,0,Matrix,64,-4627.753185,-4627.753185,-4627.753185,-4627.196816,-4603.419894,-4602.959864,0.086272,0.148439,151.732200,352.444547,1566841,6157694,3600.000000,88,17,0,GUROBI,1,75,0,0,0,0,0,0,1,0,0
