instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,4,4310.000000,4310.000000,4310.000000,4502.000000,7117.790448,7118.500000,0.200470,0.514036,88.524611,101.828533,39532,1031496,3600.000000,4,10,66,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,Matrix,4,4287.225806,4287.225806,4287.225806,4484.863693,7113.000000,7113.000000,0.016653,0.261273,76.076221,85.712938,33480,849097,3600.000000,4,10,0,GUROBI,1,0,0,0,0,0,0,0,1,0,0
2,0,Matrix,4,4317.201613,4317.201613,4317.201613,4503.376629,7130.000000,7130.000000,0.016031,0.313336,79.807851,89.400390,35047,947002,3600.000000,4,10,0,GUROBI,1,0,0,0,0,0,0,0,1,0,0
3,0,Matrix,4,4297.437500,4297.437500,4297.437500,4483.985376,7115.649178,7116.000000,0.014405,0.297530,100.664331,103.222345,36842,866277,3600.000000,4,10,0,GUROBI,1,0,0,0,0,0,0,0,1,0,0
4,0,Matrix,4,4309.564516,4309.564516,4309.564516,4503.000000,7117.859617,7118.500000,0.015137,0.264303,61.722789,105.988340,30902,956464,3600.000000,4,10,0,GUROBI,1,0,0,0,0,0,0,0,1,0,0
