instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,4,2879.065687,2892.465688,2892.465688,3194.371848,3284.495357,3311.179984,2.058983,2.598744,3602.062389,3602.062741,578137,17899005,3600.000000,4,2,29,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,Matrix,4,-863506.693929,-863506.693929,-863506.693929,-863237.544661,-863176.532480,-863090.644643,0.052671,0.361716,36.045657,36.045989,4370,183024,3600.000000,4,2,0,GUROBI,1,0,0,0,0,0,0,0,1,0,0
2,0,Matrix,4,-541314.951947,-541314.951947,-541314.951947,-541145.592500,-541091.702480,-541059.102591,0.055315,0.397811,182.080865,182.083268,22681,615994,3600.000000,4,2,0,GUROBI,1,0,0,0,0,0,0,0,1,0,0
3,0,Matrix,4,-5654475.773537,-5654475.773537,-5654475.773537,-5654322.622681,-5654322.590723,-5654065.814487,0.112340,0.281662,1.526131,1.526394,453,2771,3600.000000,4,2,0,GUROBI,1,0,0,0,0,0,0,0,1,0,0
