instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,4,36590350.000000,36590350.000000,36590350.000000,42976300.000000,44265580.698276,44269807.528174,0.635535,0.898606,23.717341,23.717488,9187,118722,3600.000000,4,31,71,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,All,4,36434936.030388,36440404.068674,36434936.030388,42856621.372049,44157721.611279,44162127.624756,0.040417,0.521930,24.879999,46.034069,11758,202538,3600.000000,4,31,0,GUROBI,1,0,0,0,0,0,0,1,1,1,1
10,0,All,4,36498655.758674,36498656.732003,36498655.980758,42912930.459358,44184923.189437,44188171.521984,0.039011,0.297576,60.258437,79.081192,19447,373856,3600.000000,4,31,0,GUROBI,1,0,0,0,0,0,0,1,1,1,1
2,0,All,4,36453729.472695,36453730.454601,36453729.947021,42856224.600522,44154666.263322,44159072.368466,0.036306,0.500505,66.486594,67.557520,19648,287573,3600.000000,4,31,0,GUROBI,1,0,0,0,0,0,0,1,1,1,1
3,0,All,4,36373387.039905,36373388.981011,36373387.039905,42829433.265715,44065663.200956,44069912.035416,0.038868,0.547458,32.128196,48.646874,11111,226175,3600.000000,4,31,0,GUROBI,1,0,0,0,0,0,0,1,1,1,1
4,0,All,4,36442833.936066,36442833.936066,36442833.936066,42888984.059762,44114097.275984,44118457.471237,0.040796,0.514737,82.856613,94.599186,22764,471567,3600.000000,4,31,0,GUROBI,1,0,0,0,0,0,0,1,1,1,1
5,0,All,4,36340132.630933,36340132.630933,36340132.630933,42782664.892601,44013994.995846,44018140.419639,0.041603,0.305116,16.906060,70.903413,19631,399800,3600.000000,4,31,0,GUROBI,1,0,0,0,0,0,0,1,1,1,1
6,0,All,4,36315310.685783,36315313.604720,36315310.685783,42798770.600940,44022991.398613,44027334.830299,0.039690,0.322284,58.597699,60.766227,15753,269782,3600.000000,4,31,0,GUROBI,1,0,0,0,0,0,0,1,1,1,1
7,0,All,4,36478363.642324,36478363.642324,36478363.642324,42883327.541335,44170796.508643,44175196.060577,0.040751,0.398843,22.245137,29.856467,8365,133893,3600.000000,4,31,0,GUROBI,1,0,0,0,0,0,0,1,1,1,1
8,0,All,4,36400908.100603,36407096.246044,36400908.100603,42826367.813699,44093603.931015,44097731.316867,0.039060,0.484151,17.931898,40.339160,11926,195335,3600.000000,4,31,0,GUROBI,1,0,0,0,0,0,0,1,1,1,1
9,0,All,4,36057371.912794,36057375.853213,36057371.945537,42538823.676687,43842304.200685,43846665.162923,0.043952,0.326196,29.194300,35.531626,8218,147548,3600.000000,4,31,0,GUROBI,1,0,0,0,0,0,0,1,1,1,1
