instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,64,-61651.227098,-60529.131542,-61011.603209,-54594.642133,-52301.000000,-52301.000000,12.697823,12.916522,14.551656,14.646454,801,7425,3600.000000,124,37,75,GUROBI,1,104,0,0,0,0,0,0,0,0,0
1,0,Farkas,64,-61659.301607,-60562.111051,-61051.146607,-54678.856299,-52474.000000,-52474.000000,1.042754,1.262794,2.853211,2.894724,787,8086,3600.000000,124,37,0,GUROBI,1,104,0,0,0,0,0,0,0,0,0
2,0,Farkas,64,-61668.537668,-60546.147113,-61036.676557,-54567.622265,-52307.000000,-52307.000000,1.010558,1.227976,2.520092,3.031357,1147,17537,3600.000000,124,37,0,GUROBI,1,104,0,0,0,0,0,0,0,0,0
3,0,Farkas,64,-61637.897728,-60516.349394,-60998.294950,-54537.610477,-52244.000000,-52244.000000,0.536024,0.752657,3.028602,3.369617,1242,19049,3600.000000,124,37,0,GUROBI,1,104,0,0,0,0,0,0,0,0,0
4,0,Farkas,64,-61666.765171,-60536.828504,-61034.547949,-54578.408436,-52285.000000,-52285.000000,1.030565,1.248981,3.409250,3.409465,966,11327,3600.000000,124,37,0,GUROBI,1,104,0,0,0,0,0,0,0,0,0
