instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,4,954341.026667,954391.090159,954348.229054,971371.966564,987601.893482,988585.620000,1.640879,9.194629,3601.661664,3601.661941,395609,5158175,3600.000000,4,11,152,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,Basis,4,-266583.237800,-266583.237800,-266583.237800,-204123.318848,-202872.589547,-202866.940000,0.207861,0.902986,0.970625,1.003800,26,1111,3600.000000,4,11,0,GUROBI,1,0,0,0,0,0,0,0,0,0,1
10,0,Basis,4,-1581109.690138,-1580908.843916,-1581109.690138,-1511768.027246,-1511718.700000,-1511718.700000,0.220158,0.735064,0.770880,0.773571,13,906,3600.000000,4,11,0,GUROBI,1,0,0,0,0,0,0,0,0,0,1
2,0,Basis,4,173564.605944,173685.197500,173564.605944,236616.408557,237099.950000,237099.950000,0.235203,0.943894,0.991986,1.022907,24,1268,3600.000000,4,11,0,GUROBI,1,0,0,0,0,0,0,0,0,0,1
3,0,Basis,4,91990.392886,92222.698442,91990.392886,159407.122486,160379.836460,160382.480000,0.188451,0.866388,0.927587,0.927806,33,1252,3600.000000,4,11,0,GUROBI,1,0,0,0,0,0,0,0,0,0,1
4,0,Basis,4,646118.772300,646144.252300,646118.772300,697807.565913,701013.710000,701013.710000,0.203069,1.183576,1.556399,1.556618,75,1939,3600.000000,4,11,0,GUROBI,1,0,0,0,0,0,0,0,0,0,1
5,0,Basis,4,-244523.679229,-244326.755784,-244523.679229,-170989.591335,-168556.916311,-168549.740000,0.205686,0.868562,1.028050,1.028273,44,1324,3600.000000,4,11,0,GUROBI,1,0,0,0,0,0,0,0,0,0,1
6,0,Basis,4,-403820.168454,-403592.509009,-403820.168454,-325349.057540,-324255.020000,-324255.020000,0.215192,0.948208,1.045161,1.050382,34,1102,3600.000000,4,11,0,GUROBI,1,0,0,0,0,0,0,0,0,0,1
7,0,Basis,4,324630.186986,324630.186986,324630.186986,388066.853267,390287.468355,390308.580000,0.225196,0.914094,1.165473,1.207907,81,1507,3600.000000,4,11,0,GUROBI,1,0,0,0,0,0,0,0,0,0,1
8,0,Basis,4,-85001.687139,-85001.687139,-85001.687139,-14752.947098,-14341.090000,-14341.090000,0.221646,0.681169,0.749261,0.754760,23,1062,3600.000000,4,11,0,GUROBI,1,0,0,0,0,0,0,0,0,0,1
9,0,Basis,4,129909.310750,129942.474028,129909.310750,190009.678129,190770.202875,190774.790000,0.230772,0.920895,0.969021,0.970954,18,1104,3600.000000,4,11,0,GUROBI,1,0,0,0,0,0,0,0,0,0,1
