instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,64,103.403157,106.420406,105.980895,114.625549,119.000000,119.000000,9.605890,9.786560,11.056236,11.060523,605,8947,3600.000000,64,8,28,GUROBI,1,16,0,0,0,0,0,0,0,0,0
1,0,Farkas,64,105.907446,109.005000,106.606312,118.213454,123.000000,123.000000,0.200515,0.384835,2.023411,2.023521,670,11020,3600.000000,64,8,0,GUROBI,1,16,0,0,0,0,0,0,0,0,0
2,0,Farkas,64,103.403157,106.420406,105.980895,114.625549,119.000000,119.000000,0.133146,0.312469,1.548953,1.655184,628,9529,3600.000000,64,8,0,GUROBI,1,16,0,0,0,0,0,0,0,0,0
3,0,Farkas,64,-677.019963,-674.353625,-674.940476,-665.762095,-660.000000,-660.000000,0.203419,0.376602,1.874098,1.879685,823,11584,3600.000000,64,8,0,GUROBI,1,16,0,0,0,0,0,0,0,0,0
4,0,Farkas,64,103.970179,106.752906,106.080696,115.157240,119.000000,119.000000,0.175614,0.376575,0.914458,0.931819,628,8561,3600.000000,64,8,0,GUROBI,1,16,0,0,0,0,0,0,0,0,0
5,0,Farkas,64,103.403157,106.420406,105.980895,114.914120,119.000000,119.000000,0.138948,0.322282,0.879104,0.879260,631,8920,3600.000000,64,8,0,GUROBI,1,16,0,0,0,0,0,0,0,0,0
6,0,Farkas,64,-646.091588,-643.414594,-643.978175,-633.430057,-630.000000,-630.000000,0.200218,0.408087,1.805896,1.806765,623,9704,3600.000000,64,8,0,GUROBI,1,16,0,0,0,0,0,0,0,0,0
7,0,Farkas,64,103.403157,106.425000,106.028130,115.362795,119.000000,119.000000,0.176280,0.363657,0.933384,0.933523,598,9108,3600.000000,64,8,0,GUROBI,1,16,0,0,0,0,0,0,0,0,0
8,0,Farkas,64,103.403157,106.420406,105.980895,114.721929,120.000000,120.000000,0.184412,0.335311,1.559916,1.616693,1299,17971,3600.000000,64,8,0,GUROBI,1,16,0,0,0,0,0,0,0,0,0
