instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,64,141.886250,142.486875,141.917188,146.881481,148.000000,148.000000,6.372217,6.525890,6.372217,6.528475,1,943,3600.000000,64,2,33,GUROBI,1,20,0,0,0,0,0,0,0,0,0
1,0,Farkas,64,-156.084375,-155.483750,-156.053437,-151.027836,-150.000000,-150.000000,0.400985,0.675788,0.748124,0.754656,65,1871,3600.000000,64,2,0,GUROBI,1,20,0,0,0,0,0,0,0,0,0
10,0,Farkas,64,-1770.825000,-1770.820000,-1770.825000,-1763.500000,-1763.500000,-1763.500000,0.781625,0.875998,0.876895,0.877508,1,741,3600.000000,64,2,0,GUROBI,1,20,0,0,0,0,0,0,0,0,0
2,0,Farkas,64,-1933.451250,-1933.051563,-1933.418750,-1928.413333,-1927.500000,-1927.500000,0.740114,0.952958,0.986198,0.995957,27,1224,3600.000000,64,2,0,GUROBI,1,20,0,0,0,0,0,0,0,0,0
3,0,Farkas,64,-230.541367,-229.995000,-230.541367,-225.406102,-224.516921,-224.500000,0.518421,0.807920,0.904987,0.921622,96,2368,3600.000000,64,2,0,GUROBI,1,20,0,0,0,0,0,0,0,0,0
4,0,Farkas,64,-1649.272125,-1648.324375,-1649.188175,-1643.686382,-1642.000000,-1642.000000,0.712212,1.035895,1.113459,1.137230,80,2451,3600.000000,64,2,0,GUROBI,1,20,0,0,0,0,0,0,0,0,0
5,0,Farkas,64,-785.715000,-785.715000,-785.715000,-775.240703,-774.000000,-774.000000,0.683932,0.844616,0.984369,0.992305,113,2303,3600.000000,64,2,0,GUROBI,1,20,0,0,0,0,0,0,0,0,0
6,0,Farkas,64,-543.768125,-543.353438,-543.768125,-538.494974,-536.500000,-536.500000,0.693862,0.944777,1.054425,1.097622,131,2735,3600.000000,64,2,0,GUROBI,1,20,0,0,0,0,0,0,0,0,0
7,0,Farkas,64,116.936319,117.581250,116.990210,123.034222,124.000000,124.000000,0.437273,0.686614,0.701254,0.704903,19,1251,3600.000000,64,2,0,GUROBI,1,20,0,0,0,0,0,0,0,0,0
8,0,Farkas,64,-998.597784,-998.052344,-998.597574,-992.844515,-992.000000,-992.000000,0.312919,0.663690,0.751270,0.754784,81,2161,3600.000000,64,2,0,GUROBI,1,20,0,0,0,0,0,0,0,0,0
9,0,Farkas,64,-691.335625,-689.874250,-691.055525,-686.051541,-684.500000,-684.500000,0.681479,0.924700,1.147130,1.218494,237,4505,3600.000000,64,2,0,GUROBI,1,20,0,0,0,0,0,0,0,0,0
