instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,4,99.322299,100.496627,100.223484,107.768659,120.000000,120.000000,0.908910,1.515421,1.904992,2.426856,661,17053,3600.000000,4,2,17,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,New,4,99.767972,100.816717,100.537028,116.526170,121.600000,121.600000,0.380820,1.067146,1.091717,1.349569,210,5682,3600.000000,4,2,17,GUROBI,1,0,0,0,0,0,0,0,0,0,0
2,0,New,4,99.211786,100.499871,100.149970,108.179940,119.900000,119.900000,0.397598,0.923132,1.235379,1.738880,593,14917,3600.000000,4,2,17,GUROBI,1,0,0,0,0,0,0,0,0,0,0
3,0,New,4,99.409569,100.637236,100.319927,103.893801,120.000000,120.000000,0.393826,1.219892,2.132940,2.451044,928,23158,3600.000000,4,2,17,GUROBI,1,0,0,0,0,0,0,0,0,0,0
