instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,None,4,6290575.552807,6290575.552807,6290575.552807,6304453.176839,6307829.138895,6307995.999345,0.000002,0.305573,2.791275,2.791408,662,9580,3600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,None,4,2072192.872399,2072192.872399,2072192.872399,2291111.997119,2552738.000883,2817162.000000,0.000002,0.403811,594.800640,3600.002329,718077,35031168,3600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
2,0,None,4,2784405.269185,2784405.269185,2784405.269185,2849097.227818,3034508.228042,3180239.000000,0.000002,0.307064,2764.600893,3600.001843,1711866,43949013,3600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
3,0,None,4,2064133.823174,2064133.823174,2064133.823174,2328505.104747,2546312.796122,2789277.000000,0.000002,0.357664,3529.123204,3600.002286,921637,39479521,3600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
