instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,64,7515.271029,7515.572882,7515.427727,10728.518635,11459.000000,11460.000000,26.045899,29.287430,906.827565,919.432774,31764,3302927,3600.000000,100,25,157,GUROBI,1,92,0,0,0,0,0,0,0,0,0
1,0,Farkas,64,-544779.835871,-544779.835871,-544779.835871,-544743.506638,-544599.000000,-544594.000000,12.393266,12.825555,13.642640,13.644740,179,2154,3600.000000,100,25,0,GUROBI,1,92,0,0,0,0,0,0,0,0,0
2,0,Farkas,64,-229620.651831,-229620.651831,-229620.651831,-229619.001149,-229619.000000,-229619.000000,11.853334,11.956773,11.959992,11.962440,1,967,3600.000000,100,25,0,GUROBI,1,92,0,0,0,0,0,0,0,0,0
3,0,Farkas,64,-197866.671658,-197866.671658,-197866.671658,-197865.000000,-197865.000000,-197865.000000,7.200772,7.307081,7.310427,7.312483,1,565,3600.000000,100,25,0,GUROBI,1,92,0,0,0,0,0,0,0,0,0
