instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,4,56.333333,56.333333,56.333333,58.000000,66.000000,66.000000,5.728422,6.353540,12.801091,12.813801,572,26617,3600.000000,4,11,46,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,All,4,56.333333,56.333333,56.333333,65.000000,66.000000,66.000000,0.062444,0.578880,0.062444,0.584059,1,4443,3600.000000,4,11,0,GUROBI,1,0,0,0,0,0,0,1,1,1,1
2,0,All,4,56.333333,56.333333,56.333333,58.000000,66.000000,66.000000,0.060277,0.662012,3.792765,6.355018,517,22504,3600.000000,4,11,0,GUROBI,1,0,0,0,0,0,0,1,1,1,1
3,0,All,4,52.333333,52.333333,52.333333,60.750000,62.000000,62.000000,0.066180,0.549473,0.066180,0.559898,1,4261,3600.000000,4,11,0,GUROBI,1,0,0,0,0,0,0,1,1,1,1
