instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,None,4,2691.439469,2691.439469,2691.439469,3051.582251,3251.684691,3252.000000,0.000005,0.670227,21.654451,26.012238,6038,167331,3600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,None,4,2756.730403,2756.730403,2756.730403,3120.064070,3343.680207,3344.000000,0.000001,0.168334,43.813427,43.813505,13304,362263,3600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
2,0,None,4,2708.983913,2708.983913,2708.983913,3065.959716,3256.877014,3257.000000,0.000003,0.221298,7.914807,10.476656,4140,115652,3600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
3,0,None,4,2671.015659,2671.015659,2671.015659,3035.621272,3252.716760,3253.000000,0.000002,0.201895,11.690375,19.775644,6868,172375,3600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
