instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,64,25302.209524,27137.949884,25805.491566,129002.331518,130582.941542,130596.000000,7.097125,7.840827,138.159279,312.774865,93094,1241403,3600.000000,64,2,321,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,Farkas,64,25444.739037,27987.613749,25940.218474,153039.856952,154299.574684,154315.000000,0.368529,0.612677,4.351961,4.352207,2240,14674,3600.000000,64,2,0,GUROBI,1,62,62,0,2,0,0,0,0,0,0
2,0,Farkas,64,25437.953817,27323.360117,25927.302235,151388.738301,153089.569828,153103.000000,0.361713,0.634727,5.788157,5.788374,2962,18157,3600.000000,64,2,0,GUROBI,1,53,53,0,11,0,0,0,0,0,0
3,0,Farkas,64,25611.506721,28180.192627,26099.312081,153182.070211,155015.200658,155019.000000,0.359186,0.596952,1.983216,1.983510,545,3591,3600.000000,64,2,0,GUROBI,1,62,62,0,2,0,0,0,0,0,0
