instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,None,4,14274.102667,14274.102667,14274.102667,15700.084272,16029.692681,16029.692681,0.000001,0.780001,0.984376,0.984591,33,3782,3600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,None,4,14274.102667,14274.102667,14274.102667,15672.695791,16029.692681,16029.692681,0.000003,0.687417,0.944216,0.944436,39,3760,3600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
2,0,None,4,14181.911192,14181.911192,14181.911192,15493.536871,15832.352681,15832.352681,0.000001,0.870033,1.065034,1.065249,42,3850,3600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
3,0,None,4,14705.287390,14705.287390,14705.287390,16025.403233,16470.752681,16470.752681,0.000002,0.727295,0.999859,1.000073,34,3479,3600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
