instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,None,64,0.000000,0.000000,0.000000,0.000000,4.792500,4.792500,0.000011,0.143636,19.305499,780.669489,785770,14197675,3600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,None,64,0.000000,0.000000,0.000000,0.000000,4.792463,4.792500,0.000003,0.149170,53.662221,165.633471,244145,3163723,3600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
2,0,None,64,0.000000,0.000000,0.000000,0.000000,4.792453,4.792500,0.000002,0.155326,155.720812,308.856250,436992,5751056,3600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
3,0,None,64,-0.002930,-0.002930,-0.002930,-0.002930,4.791479,4.791523,0.000003,0.191969,355.578690,366.316593,633387,7435589,3600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
