instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,4,20.570922,22.537880,22.537880,22.537880,34.000000,34.000000,0.378143,0.378143,0.378143,2.173107,828,3644,3600.000000,4,47,600,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0
1,0,New,4,20.559083,22.701024,22.701024,22.701024,34.500000,34.500000,0.324975,0.324975,0.324975,2.081880,925,4219,3600.000000,4,38,600,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0
10,0,New,4,20.570922,22.537880,22.537880,22.537880,34.000000,34.000000,0.373719,0.373719,0.373719,2.306027,929,4043,3600.000000,4,46,600,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0
2,0,New,4,20.051632,22.039617,22.039617,22.039617,33.500000,33.500000,0.360745,0.360745,0.360745,2.045205,839,3939,3600.000000,4,43,600,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0
3,0,New,4,20.559083,22.701024,22.701024,22.701024,34.500000,34.500000,0.337126,0.337126,0.337126,2.684651,1242,5164,3600.000000,4,41,600,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0
4,0,New,4,20.589544,22.537880,22.537880,22.537880,34.000000,34.000000,0.345098,0.345098,0.345098,2.268622,987,4473,3600.000000,4,41,600,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0
5,0,New,4,20.671925,22.389533,22.389533,22.389533,34.500000,34.500000,0.381122,0.381122,0.381122,2.462950,1010,4373,3600.000000,4,46,600,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0
6,0,New,4,20.570922,22.537880,22.537880,22.537880,34.500000,34.500000,0.358611,0.358611,0.358611,3.447112,1566,6133,3600.000000,4,44,600,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0
7,0,New,4,20.070922,22.037880,22.037880,22.037880,33.500000,33.500000,0.380142,0.380142,0.380142,2.493277,1060,4499,3600.000000,4,44,600,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0
8,0,New,4,20.570922,22.563205,22.563205,22.563205,34.500000,34.500000,0.338326,0.338326,0.338326,2.231906,992,4325,3600.000000,4,40,600,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0
9,0,New,4,20.170372,22.039617,22.039617,22.039617,34.000000,34.000000,0.351231,0.351231,0.351231,1.799070,745,3500,3600.000000,4,40,600,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0
