instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes
0,0,New,16,26.283217,26.877889,26.283217,26.362153,27.671889,31.870398,744.920635,746.691258,744.920635,4341.948779,21714,804836,3600.000000,16,89,89,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,568,1
1,0,NoDisjunction,16,26.283217,26.877889,26.283217,26.336077,27.978165,31.870398,3.502700,5.698400,3.502700,3601.815441,19447,860587,3600.000000,16,89,0,SYMPHONY,1,0,0,0,0,0,0,0,1,1,1,707,1
