instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes
0,0,New,16,0.000000,2053.000000,1.000000,193.000000,5182.000000,5182.000000,9.194363,9.564223,9.194363,14.537778,93,5072,3600.000000,16,1,103,SYMPHONY,1,2,0,0,0,0,0,0,0,0,0,109,1
1,0,NoDisjunction,16,-7.500000,2043.500000,-5.500000,73.000000,5152.000000,5152.000000,0.579927,0.891177,0.579927,2.716630,19,2916,3600.000000,16,1,0,SYMPHONY,1,2,0,0,0,0,0,0,1,1,1,121,1
