instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes
0,0,None,4,23.000000,23.000000,23.000000,23.000000,23.000000,27.000000,0.000003,0.859575,0.000003,3583.427992,48901,2626680,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,597,1
1,0,None,4,20.808559,20.808559,20.808559,20.808559,23.000000,26.000000,0.000002,1.639824,0.000002,3585.596397,28205,3095913,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,1197,1
