instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes,warmStartNodeLimit
0,0,DisjWarmStart,4,180104.201530,181347.902267,180104.201530,181347.902267,182477.485602,330026.000000,0.000002,0.558147,0.000002,0.580274,4,62,1800.000000,0,0,0,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,43,1,4
1,0,DisjWarmStart,4,180065.747102,182486.911357,180065.747102,182486.911357,206170.367857,269662.000000,0.000001,0.000017,0.000001,1775.088978,771270,4020336,1800.000000,0,0,0,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,0,4,4
