instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes,warmStartNodeLimit
0,0,DisjWarmStart,4,62.637280,62.637280,62.637280,62.647392,62.675366,66.500000,0.000000,8.723261,0.000000,9.359401,4,1689,1800.000000,0,0,0,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,1274,1,4
1,0,DisjWarmStart,4,62.292785,62.308622,62.292785,62.308622,63.184127,81.000000,0.000000,0.000050,0.000000,1797.395976,23559,3501428,1800.000000,0,0,0,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,0,4,4
