instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes
0,0,None,64,13.000000,13.000000,13.000000,13.000000,18.000000,18.000000,0.000002,0.029697,0.000002,5.596962,4274,17144,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,29,1
1,0,None,64,12.875000,12.875000,12.875000,12.879630,17.875000,17.875000,0.000002,0.025218,0.000002,11.395346,9383,30022,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,46,1
