instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes
0,0,None,16,7155.000000,7155.000000,7155.000000,7155.000000,7615.000000,7615.000000,0.000001,0.065251,0.000001,2.321221,533,9708,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,102,1
1,0,None,16,7300.500000,7300.500000,7300.500000,7300.500000,7765.000000,7765.000000,0.000002,0.113585,0.000002,5.214872,1257,21894,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,127,1
