instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes,warmStartNodeLimit
0,0,New,4,35118.109848,35144.372388,35141.796562,30333.328166,30341.909688,74194.500000,2.006666,12.189912,2.006666,12.234549,4,517,1800.000000,5,14,129,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,505,1,4
1,0,NoDisjunction,4,34587.637557,34587.637557,34587.637557,30084.583557,31966.267540,56333.500000,0.080899,0.722874,0.080899,1790.358905,318134,673698,1800.000000,5,14,0,SYMPHONY,0,0,0,0,0,0,0,0,1,1,1,465,1,4
