instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes,warmStartNodeLimit
0,0,New,4,7155.000000,7321.000000,7267.698544,7270.257940,7319.276047,8440.000000,3.127700,4.554756,3.127700,4.959347,4,296,1800.000000,5,26,26,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,211,1,4
1,0,NoDisjunction,4,7111.666667,7260.450000,7227.537769,7240.704463,7587.000000,7587.000000,0.048515,0.786004,0.048515,9.998505,607,18242,1800.000000,5,26,0,SYMPHONY,0,0,0,0,0,0,0,0,1,1,1,183,1,4
