instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes
0,0,New,64,1415.000000,1425.000000,1415.000000,1415.000000,2810.000000,2810.000000,45.462875,45.594824,45.462875,1042.378992,70111,1381318,3600.000000,95,14,16,SYMPHONY,1,85,0,0,0,0,0,0,0,0,0,105,1
1,0,Farkas,64,1415.000000,1425.000000,1415.000000,1415.000000,2810.000000,2810.000000,2.129793,2.246809,2.129793,1020.308474,72519,1341327,3600.000000,95,14,0,SYMPHONY,1,85,0,0,0,0,0,0,0,0,0,119,1
