instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes,warmStartNodeLimit,cutPooltime,lpSolutionTime,lpSetupTime,variableFixingTime,pricingTime,strongBranchingTime,separationTime,primalHeuristicsTime,communicationTime
0,0,New,64,27900674.901759,27944517.494982,27921949.105695,27921949.105695,27944833.523929,28032566.371388,125.395095,125.395095,125.395095,163.023174,64,3528,1800.000000,65,59,59,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0.000000,4.808844,0.096714,0.000128,0.000000,11.983703,0.001395,20.727453,0.009842
1,0,NoDisjunction,64,39963753.070412,39964806.531229,39963753.070412,39963753.070412,42143739.278144,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,4.722492,4.722492,4.722492,1799.304994,51379,333446,1800.000000,65,59,0,SYMPHONY,0,3,3,0,62,0,0,0,1,1,1,0,0,64,0.000000,1629.442477,16.642185,0.058881,0.000000,141.292513,0.832510,0.261666,6.052270
