instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes,warmStartNodeLimit,cutPooltime,lpSolutionTime,lpSetupTime,variableFixingTime,pricingTime,strongBranchingTime,separationTime,primalHeuristicsTime,communicationTime
0,0,New,64,48.799999,53.199999,53.199999,53.199999,53.199999,82.199999,10.133385,10.133385,10.133385,11.027187,64,1037,1800.000000,65,8,19,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0.000000,0.145207,0.003581,0.000076,0.000000,0.112216,0.000308,0.630297,0.002117
1,0,NoDisjunction,64,48.799999,53.199999,53.199999,53.199999,82.199999,82.199999,0.242055,0.242055,0.242055,42.375524,6085,43850,1800.000000,65,8,0,SYMPHONY,0,0,0,0,5,0,0,0,1,1,1,0,0,64,0.000000,34.529376,0.785622,0.003601,0.000000,6.318100,0.015233,0.372989,0.108548
