instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes,warmStartNodeLimit
0,0,None,64,35118.109848,35118.109848,35118.109848,30316.288550,30327.857010,77252.250000,0.000002,0.592348,0.000002,2.179178,64,798,1800.000000,0,0,0,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,489,1,64
1,0,None,64,35076.704281,35076.704281,35076.704281,30346.437278,34477.538215,74916.250000,0.000002,2.846314,0.000002,1793.439541,316409,604486,1800.000000,0,0,0,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,506,1,64
