instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes,warmStartNodeLimit
0,0,DisjWarmStart,64,180104.201530,180104.201530,180104.201530,181347.902267,182830.191484,311263.000000,0.000000,1.158337,0.000000,1.374525,64,374,1800.000000,0,0,0,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,43,1,64
1,0,DisjWarmStart,64,181446.783947,183299.823749,181446.783947,183289.823749,271954.198268,271980.000000,0.000000,0.000046,0.000000,1668.909520,545720,3927151,1800.000000,0,0,0,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,0,60,64
