instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes,warmStartNodeLimit
0,0,None,4,48.799999,48.799999,48.799999,48.799999,48.799999,82.199999,0.000002,0.317805,0.000002,0.339161,4,41,1800.000000,0,0,0,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,35,1,4
1,0,None,4,62.599999,62.599999,62.599999,196.599999,197.999999,197.999999,0.000002,1.144967,0.000002,83.067097,56907,417622,1800.000000,0,0,0,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,120,1,4
