instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes
0,0,None,16,-74325169.345138,-74325169.345138,-74325169.345138,-74232107.200749,-74117439.606205,-73100882.000000,0.000002,0.242455,0.000002,3582.114629,592734,9264635,3600.000000,0,0,0,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,250,1
1,0,None,16,-74325181.899610,-74325181.899610,-74325181.899610,-74227368.780725,-74079297.428006,-72594793.000000,0.000001,0.467634,0.000001,3545.511502,566450,9085100,3600.000000,0,0,0,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,236,1
