instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes,warmStartNodeLimit
0,0,DisjWarmStart,4,-931.638851,-931.638857,-931.638851,-931.638857,-931.638857,-124.060697,0.000003,36.809374,0.000003,37.905887,4,1438,1800.000000,0,0,0,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,938,1,4
1,0,DisjWarmStart,4,-923.254577,-849.550912,-923.254577,-849.550912,-264.323558,-131.096917,0.000002,0.000048,0.000002,1794.192094,36043,2197990,1800.000000,0,0,0,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,0,4,4
