instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes
0,0,None,64,2718.191338,2718.191338,2718.191338,2718.359239,2882.295979,3124.000000,0.000002,0.173133,0.000002,3587.185942,281136,862767,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,170,1
1,0,None,64,2576.201246,2576.201246,2576.201246,2575.214760,2826.867005,2957.000000,0.000001,0.227735,0.000001,3591.570259,243829,1050198,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,151,1
