instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes
0,0,None,64,4656.363636,4656.363636,4656.363636,4652.942857,4711.000000,4711.000000,0.000001,0.380788,0.000001,1151.099680,45165,1661587,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,417,1
1,0,None,64,4658.298246,4658.298246,4658.298246,4648.508772,4713.000000,4713.000000,0.000002,0.259686,0.000002,409.711805,17378,571135,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,367,1
