instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes
0,0,DisjWarmStart,16,7155.000000,7155.000000,7155.000000,7155.000000,7615.000000,7615.000000,0.000001,0.727314,0.000001,3.179535,413,6988,3600.000000,0,0,0,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,102,1
1,0,DisjWarmStart,16,7151.000000,7602.000000,7151.000000,7602.000000,7612.000000,7612.000000,0.000002,0.000137,0.000002,1.325299,481,5499,3600.000000,0,0,0,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,0,238
