instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes,warmStartNodeLimit,cutPooltime,lpSolutionTime,lpSetupTime,variableFixingTime,pricingTime,strongBranchingTime,separationTime,primalHeuristicsTime,communicationTime
0,0,New,4,3192.042000,3448.738000,3386.598857,3386.598857,3372.874043,4458.000000,2.864600,2.864600,2.864600,8.602955,4,609,1800.000000,5,12,12,SYMPHONY,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0.000000,0.390826,0.001210,0.000006,0.000000,0.121497,0.000079,5.224349,0.000388
1,0,NoDisjunction,4,3015.482000,3262.748000,3127.481456,3127.481456,3777.000000,3777.000000,0.084596,0.084596,0.084596,38.301154,2007,30923,1800.000000,5,12,0,SYMPHONY,0,1,0,0,0,0,0,0,1,1,1,0,0,4,0.000000,27.627673,1.161669,0.001684,0.000000,2.001179,0.020626,7.266632,0.137095
