instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes,warmStartNodeLimit,cutPooltime,lpSolutionTime,lpSetupTime,variableFixingTime,pricingTime,strongBranchingTime,separationTime,primalHeuristicsTime,communicationTime
0,0,New,4,8951799.928130,8952060.472924,8952060.472924,8952060.472924,1268861.978619,1315333.039560,0.109747,0.109747,0.109747,0.195274,4,42,1800.000000,5,7,10,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.000000,0.001939,0.000072,0.000005,0.000000,0.015993,0.000014,0.067420,0.000084
1,0,NoDisjunction,4,8928626.457191,8928924.815062,8928924.815062,8928924.815062,1259208.819499,1260102.501920,0.012633,0.012633,0.012633,9.496842,8886,20415,1800.000000,5,7,0,SYMPHONY,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0.000000,6.149198,0.487285,0.005902,0.000000,2.648736,0.016829,0.056154,0.120105
