instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes,warmStartNodeLimit
0,0,DisjWarmStart,64,947.957237,947.957237,947.957237,947.957237,958.252384,1329.000000,0.000003,0.067359,0.000003,0.152860,64,187,1800.000000,0,0,0,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,25,1,64
1,0,DisjWarmStart,64,947.880314,958.226112,947.880314,958.226112,1119.000000,1119.000000,0.000002,0.000040,0.000002,36.322821,33935,141292,1800.000000,0,0,0,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,0,62,64
