instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes
0,0,None,16,291.089439,291.089439,291.089439,291.243223,307.000000,307.000000,0.000002,0.177274,0.000002,35.384621,14221,62197,3600.000000,0,0,0,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,10,1
1,0,None,16,300.055633,300.055633,300.055633,300.232489,308.000000,308.000000,0.000002,0.957743,0.000002,2.228490,527,2002,3600.000000,0,0,0,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,39,1
