instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes,warmStartNodeLimit
0,0,New,64,1910.000000,2405.000000,2393.607569,2396.725709,2397.043367,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,18.455853,18.816112,18.455853,19.266458,64,712,1800.000000,65,18,18,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,136,1,64
1,0,NoDisjunction,64,1910.000000,2422.812500,2406.317948,2408.837624,3360.000000,3360.000000,1.330063,1.704173,1.330063,13.667514,1741,28537,1800.000000,65,18,0,SYMPHONY,0,17,17,0,18,0,0,0,1,1,1,135,1,64
