instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes,warmStartNodeLimit
0,0,None,64,7155.000000,7155.000000,7155.000000,7155.000000,7333.000000,7735.000000,0.000002,0.728021,0.000002,1.372144,64,906,1800.000000,0,0,0,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,102,1,64
1,0,None,64,7111.666667,7111.666667,7111.666667,7123.583333,7587.000000,7587.000000,0.000003,0.296075,0.000003,2.487095,407,7432,1800.000000,0,0,0,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,97,1,64
