instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes,warmStartNodeLimit
0,0,New,4,180104.201530,182533.280856,181604.674761,182467.288424,182474.277547,271831.000000,3.663509,4.292043,3.663509,4.305371,4,62,1800.000000,5,8,24,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,51,1,4
1,0,NoDisjunction,4,181446.783947,183299.823749,182282.839731,183001.159067,271952.919048,271980.000000,0.029423,0.865622,0.029423,877.810846,323961,1482228,1800.000000,5,8,0,SYMPHONY,0,1,1,0,4,0,0,0,1,1,1,66,1,4
