instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes,warmStartNodeLimit
0,0,None,64,35118.109848,35118.109848,35118.109848,30316.288550,30327.857010,77252.250000,0.000002,0.592525,0.000002,2.175035,64,798,1800.000000,0,0,0,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,489,1,64
1,0,None,64,34587.637557,34587.637557,34587.637557,30084.583557,32088.765663,59089.500000,0.000002,0.591601,0.000002,1792.657583,238691,517066,1800.000000,0,0,0,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,462,1,64
