instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes,warmStartNodeLimit
0,0,DisjWarmStart,64,6532.083333,6532.083333,6532.083333,6256.500000,6256.500000,5720.000000,0.000000,1.841060,0.000000,1.841060,1,694,1800.000000,0,0,0,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,694,1,64
1,0,DisjWarmStart,64,6508.988636,6509.000000,6508.988636,6233.000000,6264.403409,6275.000000,0.000000,0.000125,0.000000,1795.396188,60529,2535871,1800.000000,0,0,0,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,0,1,64
