instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes
0,0,None,64,20.570922,20.570922,20.570922,21.483725,34.000000,34.000000,0.000003,0.007547,0.000003,0.889790,928,3188,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,7,1
1,0,None,64,20.559083,20.559083,20.559083,21.483725,34.500000,34.500000,0.000002,0.007190,0.000002,0.863510,966,3489,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,7,1
10,0,None,64,20.570922,20.570922,20.570922,21.483725,34.000000,34.000000,0.000002,0.007263,0.000002,0.994761,1101,3752,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,7,1
2,0,None,64,20.051632,20.051632,20.051632,21.121132,33.500000,33.500000,0.000002,0.007570,0.000002,0.979692,1092,3732,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,10,1
3,0,None,64,20.559083,20.559083,20.559083,21.483725,34.500000,34.500000,0.000001,0.007988,0.000001,0.903392,997,3776,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,7,1
4,0,None,64,20.589544,20.589544,20.589544,21.495781,34.000000,34.000000,0.000001,0.007340,0.000001,1.031580,1155,4019,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,7,1
5,0,None,64,20.671925,20.671925,20.671925,21.346318,34.500000,34.500000,0.000001,0.007794,0.000001,0.976893,1095,3880,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,7,1
6,0,None,64,20.570922,20.570922,20.570922,21.483725,34.500000,34.500000,0.000002,0.007350,0.000002,0.686946,706,2886,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,8,1
7,0,None,64,20.070922,20.070922,20.070922,20.983725,33.500000,33.500000,0.000002,0.007778,0.000002,0.829800,891,3377,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,7,1
8,0,None,64,20.570922,20.570922,20.570922,21.483725,34.500000,34.500000,0.000003,0.007271,0.000003,1.145304,1279,4417,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,7,1
9,0,None,64,20.170372,20.170372,20.170372,21.301287,34.000000,34.000000,0.000001,0.007390,0.000001,0.672262,704,2874,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,6,1
