instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes
0,0,None,64,20.570922,20.570922,20.570922,21.483725,34.000000,34.000000,0.000003,0.007423,0.000003,0.884640,928,3188,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,7,1
1,0,None,64,30.627389,30.627389,30.627389,33.106375,56.000000,56.000000,0.000002,0.013891,0.000002,1.471866,1507,6983,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,17,1
10,0,None,64,19.796967,19.796967,19.796967,20.314370,25.000000,25.000000,0.000002,0.008888,0.000002,0.093975,81,333,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,18,1
2,0,None,64,30.431036,30.431036,30.431036,30.836147,44.000000,44.000000,0.000001,0.007485,0.000001,0.915198,869,3608,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,8,1
3,0,None,64,24.133896,24.133896,24.133896,25.786042,35.000000,35.000000,0.000001,0.003363,0.000001,0.590531,647,2020,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,7,1
4,0,None,64,32.460951,32.460951,32.460951,34.415470,47.000000,47.000000,0.000001,0.010224,0.000001,1.059094,1091,4237,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,12,1
5,0,None,64,21.653160,21.653160,21.653160,21.661922,30.000000,30.000000,0.000001,0.009948,0.000001,0.546184,596,1763,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,13,1
6,0,None,64,21.514743,21.514743,21.514743,22.283262,26.000000,26.000000,0.000002,0.007320,0.000002,0.181865,185,555,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,9,1
7,0,None,64,26.543742,26.543742,26.543742,28.837792,43.000000,43.000000,0.000001,0.009149,0.000001,1.209196,1217,4871,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,12,1
8,0,None,64,33.948980,33.948980,33.948980,34.868472,45.000000,45.000000,0.000001,0.009207,0.000001,0.671741,668,2876,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,12,1
9,0,None,64,36.282748,36.282748,36.282748,37.876529,49.000000,49.000000,0.000001,0.008063,0.000001,0.208276,194,919,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,15,1
