instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes
0,0,New,64,20.570922,30.168224,29.912589,29.942636,34.000000,34.000000,1.541592,1.556453,1.541592,2.350316,726,3027,3600.000000,64,6,6,SYMPHONY,1,2,0,0,0,0,0,0,0,0,0,19,1
1,0,NoDisjunction,64,21.552619,30.482759,30.093363,30.164964,35.000000,35.000000,0.119179,0.133559,0.119179,1.036524,848,3382,3600.000000,64,6,0,SYMPHONY,1,2,0,0,0,0,0,0,1,1,1,13,1
10,0,NoDisjunction,64,20.570922,30.168224,29.909453,29.912589,34.000000,34.000000,0.113802,0.123321,0.113802,0.763482,570,2606,3600.000000,64,6,0,SYMPHONY,1,2,0,0,0,0,0,0,1,1,1,23,1
2,0,NoDisjunction,64,20.570922,30.168224,29.679435,29.770562,34.000000,34.000000,0.111797,0.124194,0.111797,1.460408,1225,4777,3600.000000,64,6,0,SYMPHONY,1,2,0,0,0,0,0,0,1,1,1,16,1
3,0,NoDisjunction,64,20.570922,30.274458,29.759795,29.781439,35.000000,35.000000,0.112998,0.125451,0.112998,1.161676,995,3883,3600.000000,64,6,0,SYMPHONY,1,2,0,0,0,0,0,0,1,1,1,14,1
4,0,NoDisjunction,64,20.529481,30.168224,29.352611,29.359461,34.000000,34.000000,0.113653,0.127381,0.113653,0.711586,478,2385,3600.000000,64,6,0,SYMPHONY,1,2,0,0,0,0,0,0,1,1,1,17,1
5,0,NoDisjunction,64,20.365171,29.168224,28.913412,28.942636,33.000000,33.000000,0.115610,0.128028,0.115610,0.612703,384,2054,3600.000000,64,6,0,SYMPHONY,1,2,0,0,0,0,0,0,1,1,1,22,1
6,0,NoDisjunction,64,21.570922,31.269737,30.652024,30.668854,36.000000,36.000000,0.117729,0.135523,0.117729,1.214312,977,4265,3600.000000,64,6,0,SYMPHONY,1,2,0,0,0,0,0,0,1,1,1,20,1
7,0,NoDisjunction,64,20.625753,30.168224,29.362623,29.739016,34.000000,34.000000,0.113657,0.129642,0.113657,1.544535,1316,5057,3600.000000,64,6,0,SYMPHONY,1,2,0,0,0,0,0,0,1,1,1,19,1
8,0,NoDisjunction,64,20.570922,30.160026,29.771079,29.955900,34.000000,34.000000,0.113228,0.123135,0.113228,1.069993,853,3419,3600.000000,64,6,0,SYMPHONY,1,2,0,0,0,0,0,0,1,1,1,10,1
9,0,NoDisjunction,64,19.570922,29.173913,28.595682,28.912589,33.000000,33.000000,0.120455,0.134716,0.120455,0.706349,515,2316,3600.000000,64,6,0,SYMPHONY,1,2,0,0,0,0,0,0,1,1,1,20,1
