instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,None,4,20.570922,20.570922,20.570922,20.570922,34.000000,34.000000,0.000003,0.000003,0.000003,1.778244,376,875,60.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0
1,0,None,4,20.670372,20.670372,20.670372,20.670372,34.000000,34.000000,0.000002,0.000002,0.000002,1.655027,392,986,60.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0
10,0,None,4,21.070922,21.070922,21.070922,21.070922,34.500000,34.500000,0.000002,0.000002,0.000002,1.505840,411,999,60.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0
11,0,None,4,20.732754,20.732754,20.732754,20.732754,34.500000,34.500000,0.000001,0.000001,0.000001,1.378921,349,958,60.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0
12,0,None,4,20.722160,20.722160,20.722160,20.722160,34.000000,34.000000,0.000002,0.000002,0.000002,1.740210,313,812,60.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0
13,0,None,4,20.908269,20.908269,20.908269,20.908269,34.500000,34.500000,0.000002,0.000002,0.000002,2.553042,471,1144,60.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0
14,0,None,4,20.704080,20.704080,20.704080,20.704080,34.500000,34.500000,0.000003,0.000003,0.000003,1.945935,547,1246,60.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0
15,0,None,4,21.070922,21.070922,21.070922,21.070922,35.000000,35.000000,0.000003,0.000003,0.000003,2.858529,494,1200,60.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0
16,0,None,4,20.544882,20.544882,20.544882,20.544882,34.500000,34.500000,0.000002,0.000002,0.000002,1.625728,448,1077,60.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0
17,0,None,4,20.589544,20.589544,20.589544,20.589544,34.000000,34.000000,0.000002,0.000002,0.000002,3.039595,396,977,60.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0
18,0,None,4,20.070922,20.070922,20.070922,20.070922,34.000000,34.000000,0.000002,0.000002,0.000002,1.471347,368,1000,60.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0
