instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,DisjWarmStart,4,20.570922,20.570922,20.570922,20.570922,34.000000,34.000000,0.000003,0.000003,0.000003,1.509332,415,925,60.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0
1,0,DisjWarmStart,4,42.647653,42.647653,42.647653,42.647653,71.000000,71.000000,0.000003,0.000003,0.000003,0.886973,940,3170,60.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0
10,0,DisjWarmStart,4,29.547538,29.547538,29.547538,29.547538,42.000000,42.000000,0.000001,0.000001,0.000001,0.745196,1031,3140,60.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0
11,0,DisjWarmStart,4,32.776819,32.776819,32.776819,32.776819,49.000000,49.000000,0.000002,0.000002,0.000002,1.623978,1393,4860,60.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0
12,0,DisjWarmStart,4,17.589784,17.589784,17.589784,17.589784,34.000000,34.000000,0.000002,0.000002,0.000002,1.357847,1975,8289,60.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0
13,0,DisjWarmStart,4,26.571306,26.571306,26.571306,26.571306,41.000000,41.000000,0.000002,0.000002,0.000002,1.994842,2320,9451,60.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0
14,0,DisjWarmStart,4,27.133128,27.133128,27.133128,27.133128,38.000000,38.000000,0.000002,0.000002,0.000002,2.247350,2883,12233,60.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0
15,0,DisjWarmStart,4,13.878339,13.878339,13.878339,13.878339,-179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,25.000000,0.000003,0.000003,0.000003,1.552322,3176,9677,60.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0
16,0,DisjWarmStart,4,13.291602,13.291602,13.291602,13.291602,21.000000,21.000000,0.000002,0.000002,0.000002,1.802027,3878,11344,60.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0
17,0,DisjWarmStart,4,24.190982,24.190982,24.190982,24.190982,35.000000,35.000000,0.000002,0.000002,0.000002,2.578741,4011,12464,60.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0
18,0,DisjWarmStart,4,24.274915,24.274915,24.274915,24.274915,40.000000,40.000000,0.000002,0.000002,0.000002,2.982158,4382,16226,60.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0
