instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes
0,0,New,64,20.570922,30.168224,29.912589,21.483725,34.000000,34.000000,1.550414,1.565316,1.550414,2.333992,726,3027,3600.000000,64,6,6,SYMPHONY,1,2,0,0,0,0,0,0,0,0,0,19,1
1,0,Farkas,64,20.551151,29.050493,27.866059,21.086268,30.000000,30.000000,0.119613,0.130933,0.119613,0.405875,244,1112,3600.000000,64,6,0,SYMPHONY,1,2,0,0,39,0,0,0,0,0,0,21,1
10,0,Farkas,64,21.288251,30.265287,29.958813,22.279324,34.000000,34.000000,0.118094,0.132224,0.118094,1.012325,824,3052,3600.000000,64,6,0,SYMPHONY,1,3,1,0,27,0,0,0,0,0,0,19,1
2,0,Farkas,64,19.803534,28.939291,28.508465,21.016723,30.000000,30.000000,0.116836,0.131519,0.116836,0.478718,304,1311,3600.000000,64,6,0,SYMPHONY,1,2,0,0,25,0,0,0,0,0,0,17,1
3,0,Farkas,64,20.877963,29.897196,29.597966,21.695686,31.000000,31.000000,0.117138,0.132493,0.117138,0.455974,282,1297,3600.000000,64,6,0,SYMPHONY,1,3,1,0,24,0,0,0,0,0,0,18,1
4,0,Farkas,64,20.570922,29.897196,29.538514,21.483725,34.000000,34.000000,0.117243,0.128879,0.117243,0.720248,487,2293,3600.000000,64,6,0,SYMPHONY,1,2,0,0,21,0,0,0,0,0,0,20,1
5,0,Farkas,64,20.279521,28.993400,20.279521,20.679515,33.000000,33.000000,0.123724,0.132250,0.123724,1.014888,831,2917,3600.000000,64,6,0,SYMPHONY,1,0,0,2,40,0,0,0,0,0,0,6,1
6,0,Farkas,64,20.296297,29.527884,29.076081,20.645922,34.000000,34.000000,0.120448,0.134346,0.120448,0.721508,537,2522,3600.000000,64,6,0,SYMPHONY,1,2,0,0,40,0,0,0,0,0,0,20,1
7,0,Farkas,64,21.433112,29.859831,29.453395,21.726244,34.000000,34.000000,0.120952,0.134037,0.120952,0.835560,651,2635,3600.000000,64,6,0,SYMPHONY,1,3,1,0,35,0,0,0,0,0,0,19,1
8,0,Farkas,64,21.291297,30.242160,29.515271,21.970728,33.000000,33.000000,0.118278,0.129481,0.118278,0.569420,394,1732,3600.000000,64,6,0,SYMPHONY,1,2,0,0,34,0,0,0,0,0,0,16,1
9,0,Farkas,64,18.128317,22.726334,18.128317,18.928573,30.000000,30.000000,0.123178,0.131808,0.123178,0.606617,442,1632,3600.000000,64,6,0,SYMPHONY,1,0,0,2,42,0,0,0,0,0,0,6,1
