instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes
0,0,New,64,20.570922,30.168224,29.912589,29.942636,34.000000,34.000000,1.559000,1.573780,1.559000,2.357574,726,3027,3600.000000,64,6,6,SYMPHONY,1,2,0,0,0,0,0,0,0,0,0,19,1
1,0,Farkas,64,20.559083,30.298538,29.642231,29.644501,34.500000,34.500000,0.118666,0.134228,0.118666,0.959153,751,3214,3600.000000,64,6,0,SYMPHONY,1,2,0,0,0,0,0,0,0,0,0,15,1
10,0,Farkas,64,20.570922,30.168224,29.912589,29.940716,34.000000,34.000000,0.110398,0.125657,0.110398,0.985646,805,3351,3600.000000,64,6,0,SYMPHONY,1,2,0,0,0,0,0,0,0,0,0,20,1
2,0,Farkas,64,20.051632,29.827890,29.305113,29.320931,33.500000,33.500000,0.113884,0.125972,0.113884,1.214682,1016,4028,3600.000000,64,6,0,SYMPHONY,1,2,0,0,0,0,0,0,0,0,0,16,1
3,0,Farkas,64,20.559083,30.078528,29.573039,29.595134,34.500000,34.500000,0.114989,0.128823,0.114989,1.030602,834,3628,3600.000000,64,6,0,SYMPHONY,1,2,0,0,0,0,0,0,0,0,0,15,1
4,0,Farkas,64,20.589544,30.168224,29.918998,29.951424,34.000000,34.000000,0.111213,0.121744,0.111213,1.110696,887,3663,3600.000000,64,6,0,SYMPHONY,1,2,0,0,0,0,0,0,0,0,0,18,1
5,0,Farkas,64,20.671925,29.844828,29.721366,29.745219,34.500000,34.500000,0.117278,0.126348,0.117278,1.088263,868,3809,3600.000000,64,6,0,SYMPHONY,1,2,0,0,0,0,0,0,0,0,0,12,1
6,0,Farkas,64,20.570922,30.168224,29.851112,30.057958,34.500000,34.500000,0.115078,0.133491,0.115078,0.990869,768,3322,3600.000000,64,6,0,SYMPHONY,1,2,0,0,0,0,0,0,0,0,0,22,1
7,0,Farkas,64,20.070922,29.668224,29.139678,29.149384,33.500000,33.500000,0.113945,0.126917,0.113945,1.227676,1023,4053,3600.000000,64,6,0,SYMPHONY,1,2,0,0,0,0,0,0,0,0,0,14,1
8,0,Farkas,64,20.570922,30.344873,29.939977,29.944568,34.500000,34.500000,0.113270,0.123951,0.113270,0.967712,762,3506,3600.000000,64,6,0,SYMPHONY,1,2,0,0,0,0,0,0,0,0,0,15,1
9,0,Farkas,64,20.170372,29.876812,29.590805,29.591786,34.000000,34.000000,0.115594,0.132399,0.115594,0.899668,692,3198,3600.000000,64,6,0,SYMPHONY,1,2,0,0,0,0,0,0,0,0,0,21,1
