instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes
0,0,New,64,20.570922,30.168224,29.912589,29.942636,34.000000,34.000000,1.538881,1.553716,1.538881,2.328106,726,3027,3600.000000,64,6,6,SYMPHONY,1,2,0,0,0,0,0,0,0,0,0,19,1
1,0,Farkas,64,18.768323,27.314265,25.517842,25.657350,31.000000,31.000000,0.128788,0.144483,0.128788,0.840688,616,2814,3600.000000,64,6,0,SYMPHONY,1,2,0,0,0,0,0,0,0,0,0,23,1
10,0,Farkas,64,21.165506,29.538210,28.671163,28.674584,36.000000,36.000000,0.126416,0.138092,0.126416,1.355128,1133,4470,3600.000000,64,6,0,SYMPHONY,1,2,0,0,0,0,0,0,0,0,0,17,1
2,0,Farkas,64,18.552679,26.941142,25.940553,25.943641,32.000000,32.000000,0.129831,0.145092,0.129831,0.780693,584,2538,3600.000000,64,6,0,SYMPHONY,1,2,0,0,0,0,0,0,0,0,0,23,1
3,0,Farkas,64,21.023513,30.162255,28.892332,28.991507,34.000000,34.000000,0.127628,0.141678,0.127628,0.765889,580,2197,3600.000000,64,6,0,SYMPHONY,1,2,0,0,0,0,0,0,0,0,0,17,1
4,0,Farkas,64,17.009984,26.219925,24.810359,24.865713,31.000000,31.000000,0.130054,0.143847,0.130054,0.764699,554,2441,3600.000000,64,6,0,SYMPHONY,1,2,0,0,0,0,0,0,0,0,0,13,1
5,0,Farkas,64,24.222865,32.740741,31.648866,31.752606,38.000000,38.000000,0.125112,0.136934,0.125112,1.436102,1200,4570,3600.000000,64,6,0,SYMPHONY,1,2,0,0,0,0,0,0,0,0,0,17,1
6,0,Farkas,64,19.295934,27.625768,26.800563,27.114369,32.000000,32.000000,0.123319,0.138333,0.123319,0.997246,781,3169,3600.000000,64,6,0,SYMPHONY,1,2,0,0,0,0,0,0,0,0,0,25,1
7,0,Farkas,64,20.595558,29.835860,28.737426,29.081921,34.000000,34.000000,0.127514,0.137335,0.127514,1.057251,811,3487,3600.000000,64,6,0,SYMPHONY,1,2,0,0,0,0,0,0,0,0,0,11,1
8,0,Farkas,64,19.392626,26.482759,26.221890,26.222875,31.000000,31.000000,0.127165,0.134864,0.127165,0.654564,463,1936,3600.000000,64,6,0,SYMPHONY,1,2,0,0,0,0,0,0,0,0,0,8,1
9,0,Farkas,64,19.362797,28.330991,27.375185,27.961006,34.000000,34.000000,0.128738,0.143446,0.128738,0.552977,361,1813,3600.000000,64,6,0,SYMPHONY,1,2,0,0,0,0,0,0,0,0,0,23,1
