instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,4,20.570922,22.537880,22.537880,26.557393,34.000000,34.000000,0.100873,0.242492,0.263983,0.281606,177,1171,3600.000000,4,6,6,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,NoDisjunction,4,21.422143,22.336242,22.336242,24.826948,34.000000,34.000000,0.010871,0.096855,0.135078,0.152507,329,1531,3600.000000,4,6,0,GUROBI,1,0,0,0,0,0,0,0,1,1,1
10,0,NoDisjunction,4,19.883067,22.016557,22.016557,25.170095,33.000000,33.000000,0.010343,0.106492,0.134825,0.156651,226,1321,3600.000000,4,6,0,GUROBI,1,0,0,0,0,0,0,0,1,1,1
11,0,NoDisjunction,4,20.139435,22.460027,22.460027,25.177916,34.000000,34.000000,0.011899,0.094344,0.147535,0.157187,311,1664,3600.000000,4,6,0,GUROBI,1,0,0,0,0,0,0,0,1,1,1
12,0,NoDisjunction,4,20.630229,22.730182,22.699338,26.364712,35.000000,35.000000,0.009700,0.108220,0.133186,0.150355,251,1237,3600.000000,4,6,0,GUROBI,1,0,0,0,0,0,0,0,1,1,1
13,0,NoDisjunction,4,17.912358,19.206196,19.206196,23.429392,29.000000,29.000000,0.010179,0.119809,0.153593,0.160308,245,1211,3600.000000,4,6,0,GUROBI,1,0,0,0,0,0,0,0,1,1,1
14,0,NoDisjunction,4,20.453606,21.783370,21.783370,25.284236,33.000000,33.000000,0.010959,0.137791,0.176854,0.185959,250,1301,3600.000000,4,6,0,GUROBI,1,0,0,0,0,0,0,0,1,1,1
15,0,NoDisjunction,4,23.671477,25.002714,24.924365,28.557088,39.000000,39.000000,0.011127,0.114503,0.126641,0.174692,309,1601,3600.000000,4,6,0,GUROBI,1,0,0,0,0,0,0,0,1,1,1
16,0,NoDisjunction,4,21.444202,23.149135,23.023230,26.875327,37.000000,37.000000,0.009706,0.118202,0.183140,0.201265,376,2188,3600.000000,4,6,0,GUROBI,1,0,0,0,0,0,0,0,1,1,1
17,0,NoDisjunction,4,20.925667,23.459550,23.459550,26.730532,35.000000,35.000000,0.011728,0.098639,0.134458,0.163614,343,1699,3600.000000,4,6,0,GUROBI,1,0,0,0,0,0,0,0,1,1,1
18,0,NoDisjunction,4,20.100285,22.250526,22.240869,25.349832,33.000000,33.000000,0.010416,0.128653,0.195507,0.199981,330,1846,3600.000000,4,6,0,GUROBI,1,0,0,0,0,0,0,0,1,1,1
19,0,NoDisjunction,4,19.848739,21.577122,21.577122,25.777784,34.000000,34.000000,0.011358,0.139628,0.171114,0.204951,322,1836,3600.000000,4,6,0,GUROBI,1,0,0,0,0,0,0,0,1,1,1
2,0,NoDisjunction,4,20.247257,22.937157,22.774444,25.914095,35.000000,35.000000,0.011179,0.131950,0.168632,0.192041,302,1669,3600.000000,4,6,0,GUROBI,1,0,0,0,0,0,0,0,1,1,1
20,0,NoDisjunction,4,22.310371,24.125917,24.125917,27.250572,37.000000,37.000000,0.011088,0.112007,0.128696,0.155698,208,1167,3600.000000,4,6,0,GUROBI,1,0,0,0,0,0,0,0,1,1,1
21,0,NoDisjunction,4,20.798354,22.804662,22.766540,26.162855,36.000000,36.000000,0.009758,0.111982,0.193824,0.237279,497,2882,3600.000000,4,6,0,GUROBI,1,0,0,0,0,0,0,0,1,1,1
