instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes
0,0,DisjWarmStart,64,20.570922,21.483725,20.570922,21.483725,34.000000,34.000000,0.000003,0.007335,0.000003,0.871542,928,3188,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,7,1
1,0,DisjWarmStart,64,20.573797,34.046614,20.573797,34.046614,34.250000,34.250000,0.000001,0.000375,0.000001,0.357017,1589,434,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,0,794
10,0,DisjWarmStart,64,20.371673,33.296614,20.371673,33.296614,33.750000,33.750000,0.000002,0.000341,0.000002,0.350022,1589,252,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,0,794
2,0,DisjWarmStart,64,20.570922,33.865459,20.570922,33.865459,34.000000,34.000000,0.000002,0.000024,0.000002,0.338294,1589,294,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,0,794
3,0,DisjWarmStart,64,20.820922,33.865459,20.820922,33.865459,34.250000,34.250000,0.000001,0.000343,0.000001,0.353474,1589,323,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,0,794
4,0,DisjWarmStart,64,20.820922,33.865459,20.820922,33.865459,34.000000,34.000000,0.000002,0.000346,0.000002,0.344688,1589,309,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,0,794
5,0,DisjWarmStart,64,20.740006,33.724016,20.740006,33.724016,34.250000,34.250000,0.000002,0.000349,0.000002,0.352489,1589,343,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,0,794
6,0,DisjWarmStart,64,20.901838,34.115459,20.901838,34.115459,34.250000,34.250000,0.000002,0.000301,0.000002,0.344428,1589,303,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,0,794
7,0,DisjWarmStart,64,20.570922,34.046614,20.570922,34.046614,34.250000,34.250000,0.000002,0.000298,0.000002,0.354184,1589,428,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,0,794
8,0,DisjWarmStart,64,20.570082,33.918579,20.570082,33.918579,34.250000,34.250000,0.000002,0.000286,0.000002,0.354218,1589,328,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,0,794
9,0,DisjWarmStart,64,20.820922,34.046614,20.820922,34.046614,34.250000,34.250000,0.000002,0.000295,0.000002,0.348627,1589,251,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,0,794
